---,Word,Mature
23966,sniffed,0
23967,sniffer,0
23968,sniffing,0
23969,sniffs,0
23970,snip,0
23971,snipe,0
23972,sniper,1
23973,snipers,0
23974,snipes,0
23975,sniping,0
23976,snippet,0
23977,snippets,0
23978,snitch,0
23979,snob,0
23980,snobbery,0
23981,snobbish,0
23982,snobby,0
23983,snobs,0
23984,snooker,0
23985,snoop,0
23986,snooping,0
23987,snoopy,0
23988,snooty,0
23989,snooze,0
23990,snore,0
23991,snoring,0
23992,snorkel,0
23993,snort,0
23994,snorted,0
23995,snorting,0
23996,snorts,0
23997,snot,0
23998,snotty,0
23999,snout,0
24000,snow,0
24001,snowball,0
24002,snowballs,0
24003,snowboard,0
24004,snowed,0
24005,snowfall,0
24006,snowflake,0
24007,snowing,0
24008,snowman,0
24009,snows,0
24010,snowstorm,0
24011,snowy,0
24012,snub,0
24013,snubbed,0
24014,snuck,0
24015,snuff,1
24016,snuffed,0
24017,snug,0
24018,snuggle,0
24019,snuggled,0
24020,snuggles,0
24021,snuggling,0
24022,snugly,0
24023,soak,0
24024,soaked,0
24025,soaking,0
24026,soaks,0
24027,soap,0
24028,soapbox,0
24029,soaps,0
24030,soapy,0
24031,soar,0
24032,soared,0
24033,soaring,0
24034,soars,0
24035,sob,0
24036,sobbed,0
24037,sobbing,0
24038,sober,0
24039,sobering,0
24040,sobriety,0
24041,sobs,0
24042,soc,0
24043,soca,0
24044,soccer,0
24045,sociable,0
24046,social,0
24047,socialise,0
24048,socialism,0
24049,socialist,0
24050,socialite,0
24051,socialize,0
24052,socially,0
24053,societal,0
24054,societies,0
24055,society,0
24056,sociology,0
24057,sociopath,0
24058,sock,0
24059,socket,0
24060,sockets,0
24061,socks,0
24062,sod,0
24063,soda,0
24064,sodas,0
24065,sodium,0
24066,sodom,1
24067,sodomy,0
24068,sofa,0
24069,sofas,0
24070,soft,0
24071,softball,0
24072,soften,0
24073,softened,0
24074,softener,0
24075,softening,0
24076,softens,0
24077,softer,0
24078,softest,0
24079,softly,0
24080,softness,0
24081,software,0
24082,soggy,0
24083,soho,0
24084,soil,0
24085,soiled,0
24086,soils,0
24087,sojourn,0
24088,sol,0
24089,sola,0
24090,solace,0
24091,solano,0
24092,solar,0
24093,sold,0
24094,solder,0
24095,soldered,0
24096,soldering,0
24097,soldier,0
24098,soldiers,0
24099,sole,0
24100,solely,0
24101,solemn,0
24102,solemnity,0
24103,solemnly,0
24104,solenoid,0
24105,soles,0
24106,solicit,0
24107,solicited,0
24108,solicitor,0
24109,solid,0
24110,solider,0
24111,solidify,0
24112,solidity,0
24113,solidly,0
24114,solids,0
24115,solitaire,0
24116,solitary,0
24117,solitude,0
24118,solo,0
24119,soloist,0
24120,soloists,0
24121,solon,0
24122,solos,0
24123,solstice,0
24124,soluble,0
24125,solute,0
24126,solution,0
24127,solutions,0
24128,solvable,0
24129,solve,0
24130,solved,0
24131,solvency,0
24132,solvent,0
24133,solvents,0
24134,solver,0
24135,solvers,0
24136,solves,0
24137,solving,0
24138,som,0
24139,soma,0
24140,somatic,0
24141,somber,0
24142,sombre,0
24143,sombrero,0
24144,some,0
24145,somebody,0
24146,someday,0
24147,somehow,0
24148,someone,0
24149,someones,0
24150,someplace,0
24151,somerset,0
24152,something,0
24153,sometime,0
24154,sometimes,0
24155,somewhat,0
24156,somewhere,0
24157,son,0
24158,sonar,0
24159,sonata,0
24160,sonatas,0
24161,sone,0
24162,song,0
24163,songbird,0
24164,songbook,0
24165,songs,0
24166,sonic,0
24167,sonics,0
24168,sonnet,0
24169,sonnets,0
24170,sonny,0
24171,sons,0
24172,sook,0
24173,soon,0
24174,sooner,0
24175,sooners,0
24176,soot,0
24177,soothe,0
24178,soothes,0
24179,soothing,0
24180,sooty,0
24181,sop,0
24182,sophomore,0
24183,soprano,0
24184,sopranos,0
24185,sora,0
24186,sorbet,0
24187,sorcerer,0
24188,sorcerers,0
24189,sorceress,0
24190,sorcery,0
24191,sordid,0
24192,sore,0
24193,sorely,0
24194,soreness,0
24195,sores,0
24196,sorghum,0
24197,sorority,0
24198,sorrel,0
24199,sorrow,0
24200,sorrowful,0
24201,sorrows,0
24202,sorry,0
24203,sort,0
24204,sorta,0
24205,sorted,0
24206,sortie,0
24207,sorties,0
24208,sorting,0
24209,sorts,0
24210,sos,0
24211,sot,0
24212,sou,0
24213,sought,0
24214,soul,0
24215,soulful,0
24216,soulless,0
24217,soulmate,0
24218,souls,0
24219,sound,0
24220,sounded,0
24221,sounders,0
24222,sounding,0
24223,soundly,0
24224,soundness,0
24225,sounds,0
24226,soup,0
24227,soups,0
24228,sour,0
24229,source,0
24230,sourced,0
24231,sources,0
24232,sourcing,0
24233,sourdough,0
24234,soured,0
24235,sous,0
24236,south,0
24237,southeast,0
24238,southerly,0
24239,southern,0
24240,southland,0
24241,southpaw,0
24242,southward,0
24243,southwest,0
24244,souvenir,0
24245,souvenirs,0
24246,sov,0
24247,sovereign,0
24248,soviet,0
24249,soviets,0
24250,sow,0
24251,sowed,0
24252,sowing,0
24253,sown,0
24254,sows,0
24255,sox,0
24256,soy,0
24257,soya,0
24258,soybean,0
24259,soybeans,0
24260,soyuz,0
24261,spa,0
24262,space,0
24263,spaced,0
24264,spaceport,0
24265,spacer,0
24266,spacers,0
24267,spaces,0
24268,spaceship,0
24269,spacey,0
24270,spacing,0
24271,spacious,0
24272,spade,0
24273,spades,0
24274,spaghetti,0
24275,spain,0
24276,spake,0
24277,spam,0
24278,spammed,0
24279,spammers,0
24280,spamming,0
24281,span,0
24282,spandex,0
24283,spangled,0
24284,spaniel,0
24285,spank,0
24286,spanked,0
24287,spanking,0
24288,spanned,0
24289,spanner,0
24290,spanning,0
24291,spans,0
24292,spar,0
24293,spare,0
24294,spared,0
24295,spares,0
24296,sparing,0
24297,sparingly,0
24298,spark,0
24299,sparked,0
24300,sparking,0
24301,sparkle,0
24302,sparkles,0
24303,sparkling,0
24304,sparkly,0
24305,sparks,0
24306,sparky,0
24307,sparring,0
24308,sparrow,0
24309,sparrows,0
24310,sparse,0
24311,sparsely,0
24312,spartan,0
24313,spartans,0
24314,spas,0
24315,spasm,0
24316,spasms,0
24317,spastic,0
24318,spat,0
24319,spate,0
24320,spatial,0
24321,spatially,0
24322,spatula,0
24323,spawn,0
24324,spawned,0
24325,spawning,0
24326,spawns,0
24327,spayed,0
24328,speak,0
24329,speakeasy,0
24330,speaker,0
24331,speakers,0
24332,speaking,0
24333,speaks,0
24334,spear,0
24335,spearhead,0
24336,spears,0
24337,spec,0
24338,special,0
24339,specially,0
24340,specials,0
24341,specialty,0
24342,species,0
24343,specific,0
24344,specifics,0
24345,specified,0
24346,specifies,0
24347,specify,0
24348,specimen,0
24349,specimens,0
24350,speck,0
24351,speckled,0
24352,specks,0
24353,specs,0
24354,spectacle,0
24355,spectator,0
24356,specter,0
24357,spectra,0
24358,spectral,0
24359,spectre,0
24360,spectrum,0
24361,speculate,0
24362,sped,0
24363,speech,0
24364,speeches,0
24365,speed,0
24366,speedboat,0
24367,speedily,0
24368,speeding,0
24369,speedo,0
24370,speeds,0
24371,speedster,0
24372,speedway,0
24373,speedy,0
24374,speer,0
24375,spell,0
24376,spelled,0
24377,spelling,0
24378,spellings,0
24379,spells,0
24380,spelt,0
24381,spence,0
24382,spencer,0
24383,spend,0
24384,spender,0
24385,spending,0
24386,spends,0
24387,spent,0
24388,sperm,1
24389,spew,0
24390,spewed,0
24391,spewing,0
24392,sphere,0
24393,spheres,0
24394,spherical,0
24395,sphincter,0
24396,sphinx,0
24397,spice,0
24398,spiced,0
24399,spicer,0
24400,spices,0
24401,spicy,0
24402,spider,0
24403,spiderman,0
24404,spiders,0
24405,spied,0
24406,spiegel,0
24407,spiel,0
24408,spies,0
24409,spike,0
24410,spiked,0
24411,spikes,0
24412,spiking,0
24413,spiky,0
24414,spill,0
24415,spilled,0
24416,spiller,0
24417,spilling,0
24418,spillover,0
24419,spills,0
24420,spillway,0
24421,spilt,0
24422,spin,0
24423,spina,0
24424,spinach,0
24425,spinal,0
24426,spindle,0
24427,spindles,0
24428,spine,0
24429,spineless,0
24430,spines,0
24431,spinner,0
24432,spinners,0
24433,spinning,0
24434,spinoff,0
24435,spins,0
24436,spinster,0
24437,spiny,0
24438,spiral,0
24439,spiraling,0
24440,spirals,0
24441,spire,0
24442,spires,0
24443,spirit,0
24444,spirited,0
24445,spirits,0
24446,spiritual,0
24447,spit,0
24448,spite,0
24449,spiteful,0
24450,spitfire,0
24451,spits,0
24452,spitting,0
24453,spitz,0
24454,splash,0
24455,splashed,0
24456,splashes,0
24457,splashing,0
24458,splat,0
24459,splatter,0
24460,spleen,0
24461,splendid,0
24462,splendor,0
24463,splendour,0
24464,splice,0
24465,spliced,0
24466,splicing,0
24467,splint,0
24468,splinter,0
24469,splinters,0
24470,splints,0
24471,split,0
24472,splits,0
24473,splitter,0
24474,splitting,0
24475,splurge,0
24476,spoil,0
24477,spoiled,0
24478,spoiler,0
24479,spoilers,0
24480,spoiling,0
24481,spoils,0
24482,spoilt,0
24483,spoke,0
24484,spoken,0
24485,spokes,0
24486,spokesman,0
24487,spokesmen,0
24488,sponge,0
24489,sponges,0
24490,spongy,0
24491,sponsor,0
24492,sponsored,0
24493,sponsors,0
24494,spoof,0
24495,spoofing,0
24496,spook,0
24497,spooked,0
24498,spooks,0
24499,spooky,0
24500,spool,0
24501,spoon,0
24502,spoonful,0
24503,spooning,0
24504,spoons,0
24505,sporadic,0
24506,spore,0
24507,spores,0
24508,sport,0
24509,sported,0
24510,sporting,0
24511,sports,0
24512,sportsman,0
24513,sportsmen,0
24514,sporty,0
24515,spot,0
24516,spotless,0
24517,spotlight,0
24518,spots,0
24519,spotted,0
24520,spotter,0
24521,spotters,0
24522,spotting,0
24523,spotty,0
24524,spousal,0
24525,spouse,0
24526,spouses,0
24527,spout,0
24528,spouting,0
24529,spouts,0
24530,sprain,0
24531,sprained,0
24532,sprang,0
24533,sprawl,0
24534,sprawled,0
24535,sprawling,0
24536,spray,0
24537,sprayed,0
24538,sprayer,0
24539,spraying,0
24540,sprays,0
24541,spread,0
24542,spreader,0
24543,spreading,0
24544,spreads,0
24545,spree,0
24546,sprees,0
24547,spring,0
24548,springbok,0
24549,springer,0
24550,springing,0
24551,springs,0
24552,sprinkle,0
24553,sprinkled,0
24554,sprinkler,0
24555,sprinkles,0
24556,sprint,0
24557,sprinted,0
24558,sprinter,0
24559,sprinters,0
24560,sprinting,0
24561,sprints,0
24562,sprite,0
24563,sprites,0
24564,sprocket,0
24565,sprout,0
24566,sprouted,0
24567,sprouting,0
24568,sprouts,0
24569,spruce,0
24570,sprung,0
24571,spry,0
24572,spud,0
24573,spun,0
24574,spunk,1
24575,spunky,0
24576,spur,0
24577,spurious,0
24578,spurned,0
24579,spurred,0
24580,spurring,0
24581,spurs,0
24582,spurt,0
24583,spurts,0
24584,sputnik,0
24585,spy,0
24586,spying,0
24587,spyware,0
24588,squabble,0
24589,squabbles,0
24590,squad,0
24591,squadron,0
24592,squadrons,0
24593,squads,0
24594,squalid,0
24595,squall,0
24596,squalor,0
24597,squamous,0
24598,squander,0
24599,square,0
24600,squared,0
24601,squarely,0
24602,squares,0
24603,squaring,0
24604,squash,0
24605,squashed,0
24606,squat,0
24607,squats,0
24608,squatted,0
24609,squatter,0
24610,squatters,0
24611,squatting,0
24612,squaw,0
24613,squeak,0
24614,squeaking,0
24615,squeaks,0
24616,squeaky,0
24617,squeal,0
24618,squealed,0
24619,squealing,0
24620,squeals,0
24621,squeamish,0
24622,squeeze,0
24623,squeezed,0
24624,squeezes,0
24625,squeezing,0
24626,squid,0
24627,squint,0
24628,squinting,0
24629,squire,0
24630,squires,0
24631,squirm,0
24632,squirming,0
24633,squirrel,0
24634,squirrels,0
24635,squirt,0
24636,squirting,0
24637,squirts,0
24638,squish,0
24639,squished,0
24640,squishy,0
24641,sri,0
24642,stab,0
24643,stabbed,0
24644,stabbing,0
24645,stabbings,0
24646,stabilise,0
24647,stability,0
24648,stabilize,0
24649,stable,0
24650,stables,0
24651,stabs,0
24652,staccato,0
24653,stack,0
24654,stacked,0
24655,stacking,0
24656,stacks,0
24657,stade,0
24658,stadia,0
24659,stadium,0
24660,stadiums,0
24661,staff,0
24662,staffed,0
24663,staffer,0
24664,staffers,0
24665,staffing,0
24666,staffs,0
24667,stag,0
24668,stage,0
24669,staged,0
24670,stages,0
24671,stagger,0
24672,staggered,0
24673,staging,0
24674,stagnant,0
24675,stagnated,0
24676,stags,0
24677,staid,0
24678,stain,0
24679,stained,0
24680,staining,0
24681,stainless,0
24682,stains,0
24683,stair,0
24684,staircase,0
24685,stairs,0
24686,stairway,0
24687,stairwell,0
24688,stake,0
24689,staked,0
24690,stakes,0
24691,staking,0
24692,stale,0
24693,stalemate,0
24694,stalk,0
24695,stalked,0
24696,stalker,0
24697,stalkers,0
24698,stalking,0
24699,stalks,0
24700,stall,0
24701,stalled,0
24702,stalling,0
24703,stallion,0
24704,stallions,0
24705,stalls,0
24706,stalwart,0
24707,stalwarts,0
24708,stamens,0
24709,stamina,0
24710,stamp,0
24711,stamped,0
24712,stampede,0
24713,stamping,0
24714,stamps,0
24715,stance,0
24716,stances,0
24717,stand,0
24718,standard,0
24719,standards,0
24720,standby,0
24721,standing,0
24722,standings,0
24723,standish,0
24724,standoff,0
24725,standout,0
24726,stands,0
24727,standup,0
24728,stanhope,0
24729,stank,0
24730,stanza,0
24731,stanzas,0
24732,staph,0
24733,staple,0
24734,stapled,0
24735,stapler,0
24736,staples,0
24737,star,0
24738,starboard,0
24739,starburst,0
24740,starch,0
24741,starches,0
24742,starchy,0
24743,stardom,0
24744,stardust,0
24745,stare,0
24746,stared,0
24747,stares,0
24748,starfish,0
24749,staring,0
24750,stark,0
24751,starkly,0
24752,starks,0
24753,starlet,0
24754,starlight,0
24755,starling,0
24756,starlings,0
24757,starr,0
24758,starred,0
24759,starring,0
24760,starry,0
24761,stars,0
24762,starship,0
24763,starships,0
24764,start,0
24765,started,0
24766,starter,0
24767,starters,0
24768,starting,0
24769,startle,0
24770,startled,0
24771,startling,0
24772,starts,0
24773,startup,0
24774,startups,0
24775,starve,0
24776,starved,0
24777,starving,0
24778,stash,0
24779,stashed,0
24780,stasis,0
24781,stat,0
24782,state,0
24783,stated,0
24784,statehood,0
24785,stateless,0
24786,stately,0
24787,statement,0
24788,states,0
24789,stateside,0
24790,statesman,0
24791,statesmen,0
24792,statewide,0
24793,static,0
24794,statin,0
24795,stating,0
24796,statins,0
24797,station,0
24798,stationed,0
24799,stations,0
24800,statist,0
24801,statistic,0
24802,stator,0
24803,stats,0
24804,statuary,0
24805,statue,0
24806,statues,0
24807,statuette,0
24808,stature,0
24809,status,0
24810,statuses,0
24811,statute,0
24812,statutes,0
24813,statutory,0
24814,staunch,0
24815,staunchly,0
24816,stave,0
24817,staves,0
24818,stay,0
24819,stayed,0
24820,staying,0
24821,stays,0
24822,stead,0
24823,steadfast,0
24824,steadily,0
24825,steady,0
24826,steak,0
24827,steaks,0
24828,steal,0
24829,stealer,0
24830,stealing,0
24831,steals,0
24832,stealth,0
24833,stealthy,0
24834,steam,0
24835,steamboat,0
24836,steamed,0
24837,steamer,0
24838,steamers,0
24839,steaming,0
24840,steamship,0
24841,steamy,1
24842,steed,0
24843,steel,0
24844,steelhead,0
24845,steels,0
24846,steely,0
24847,steen,0
24848,steep,0
24849,steeped,0
24850,steeper,0
24851,steepest,0
24852,steeple,0
24853,steeply,0
24854,steer,0
24855,steered,0
24856,steering,0
24857,steers,0
24858,stein,0
24859,stella,0
24860,stellar,0
24861,stem,0
24862,stemmed,0
24863,stemming,0
24864,stems,0
24865,stench,0
24866,stencil,0
24867,stenosis,0
24868,stent,0
24869,step,0
24870,stephane,0
24871,steppe,0
24872,stepped,0
24873,steppes,0
24874,stepping,0
24875,steps,0
24876,stepson,0
24877,stereo,0
24878,sterile,0
24879,sterility,0
24880,sterilize,0
24881,sterling,0
24882,stern,0
24883,sternly,0
24884,sternum,0
24885,steroid,0
24886,steroids,0
24887,stetson,0
24888,steven,0
24889,stevens,0
24890,stevia,0
24891,stew,0
24892,steward,0
24893,stewards,0
24894,stewed,0
24895,stews,0
24896,stick,0
24897,sticker,0
24898,stickers,0
24899,sticking,0
24900,stickler,0
24901,sticks,0
24902,sticky,0
24903,stiff,0
24904,stiffened,0
24905,stiffer,0
24906,stiffness,0
24907,stifle,0
24908,stifled,0
24909,stifling,0
24910,stigma,0
24911,stiles,0
24912,stiletto,0
24913,stilettos,0
24914,still,0
24915,stillborn,0
24916,stiller,0
24917,stillman,0
24918,stillness,0
24919,stills,0
24920,stilted,0
24921,stilts,0
24922,stimulant,0
24923,stimulate,0
24924,stimuli,0
24925,stimulus,0
24926,sting,0
24927,stinger,0
24928,stinging,0
24929,stingray,0
24930,stingrays,0
24931,stings,0
24932,stingy,0
24933,stink,0
24934,stinking,0
24935,stinks,0
24936,stinky,0
24937,stint,0
24938,stints,0
24939,stipe,0
24940,stipend,0
24941,stipulate,0
24942,stir,0
24943,stirred,0
24944,stirring,0
24945,stirs,0
24946,stitch,0
24947,stitched,0
24948,stitches,0
24949,stitching,0
24950,stock,0
24951,stockade,0
24952,stocked,0
24953,stocking,0
24954,stockings,0
24955,stockman,0
24956,stockpile,0
24957,stocks,0
24958,stocky,0
24959,stoic,0
24960,stoicism,0
24961,stoke,0
24962,stoked,0
24963,stoker,0
24964,stokes,0
24965,stoking,0
24966,stole,0
24967,stolen,0
24968,stomach,0
24969,stomachs,0
24970,stomp,0
24971,stomped,0
24972,stomping,0
24973,stone,0
24974,stoned,1
24975,stoner,0
24976,stoners,0
24977,stones,0
24978,stonewall,0
24979,stoneware,0
24980,stonework,0
24981,stoney,0
24982,stoning,0
24983,stony,0
24984,stood,0
24985,stooge,0
24986,stooges,0
24987,stool,0
24988,stools,0
24989,stoop,0
24990,stooped,0
24991,stoops,0
24992,stop,0
24993,stopover,0
24994,stoppage,0
24995,stoppages,0
24996,stopped,0
24997,stopper,0
24998,stoppers,0
24999,stopping,0
25000,stops,0
25001,stopwatch,0
25002,storage,0
25003,store,0
25004,stored,0
25005,storeroom,0
25006,stores,0
25007,storey,0
25008,storeys,0
25009,storied,0
25010,stories,0
25011,storing,0
25012,stork,0
25013,storks,0
25014,storm,0
25015,stormed,0
25016,storming,0
25017,storms,0
25018,stormy,0
25019,story,0
25020,storybook,0
25021,storyline,0
25022,stott,0
25023,stout,0
25024,stove,0
25025,stover,0
25026,stoves,0
25027,stow,0
25028,stowaway,0
25029,stowed,0
25030,straddle,0
25031,straddles,0
25032,straight,0
25033,straights,0
25034,strain,0
25035,strained,0
25036,strainer,0
25037,straining,0
25038,strains,0
25039,strait,0
25040,straits,0
25041,strand,0
25042,stranded,0
25043,stranding,0
25044,strands,0
25045,strang,0
25046,strange,0
25047,strangely,0
25048,stranger,0
25049,strangers,0
25050,strangest,0
25051,strangle,0
25052,strangled,0
25053,strap,0
25054,strapless,0
25055,strapped,0
25056,strapping,0
25057,straps,0
25058,strata,0
25059,strategic,0
25060,strategy,0
25061,stratum,0
25062,straw,0
25063,straws,0
25064,stray,0
25065,strayed,0
25066,straying,0
25067,strays,0
25068,streak,0
25069,streaked,0
25070,streaking,0
25071,streaks,0
25072,stream,0
25073,streamed,0
25074,streamer,0
25075,streamers,0
25076,streaming,0
25077,streams,0
25078,street,0
25079,streetcar,0
25080,streets,0
25081,strength,0
25082,strengths,0
25083,strenuous,0
25084,strep,0
25085,stress,0
25086,stressed,0
25087,stresses,0
25088,stressful,0
25089,stressing,0
25090,stressors,0
25091,stretch,0
25092,stretched,0
25093,stretcher,0
25094,stretches,0
25095,stretchy,0
25096,strewn,0
25097,stricken,0
25098,strict,0
25099,stricter,0
25100,strictest,0
25101,strictly,0
25102,stride,0
25103,strident,0
25104,strider,0
25105,strides,0
25106,striding,0
25107,strife,0
25108,strike,0
25109,strikeout,0
25110,striker,0
25111,strikers,0
25112,strikes,0
25113,striking,0
25114,string,0
25115,stringed,0
25116,stringent,0
25117,stringer,0
25118,stringing,0
25119,strings,0
25120,stringy,0
25121,strip,1
25122,stripe,0
25123,striped,0
25124,stripes,0
25125,stripped,0
25126,stripper,0
25127,strippers,0
25128,stripping,0
25129,strips,0
25130,strive,0
25131,strives,0
25132,striving,0
25133,strobe,0
25134,strode,0
25135,stroke,1
25136,stroked,0
25137,strokes,0
25138,stroking,0
25139,stroll,0
25140,strolled,0
25141,stroller,0
25142,strollers,0
25143,strolling,0
25144,strolls,0
25145,strong,0
25146,stronger,0
25147,strongest,0
25148,strongly,0
25149,strongman,0
25150,strontium,0
25151,stroud,0
25152,strove,0
25153,struck,0
25154,structure,0
25155,struggle,0
25156,struggled,0
25157,struggles,0
25158,strumming,0
25159,strung,0
25160,strut,0
25161,struts,0
25162,strutting,0
25163,stub,0
25164,stubble,0
25165,stubborn,0
25166,stubby,0
25167,stubs,0
25168,stucco,0
25169,stuck,0
25170,stud,0
25171,studded,0
25172,student,0
25173,students,0
25174,studied,0
25175,studies,0
25176,studio,0
25177,studios,0
25178,studious,0
25179,studs,0
25180,study,0
25181,studying,0
25182,stuff,0
25183,stuffed,0
25184,stuffing,0
25185,stuffs,0
25186,stuffy,0
25187,stumble,0
25188,stumbled,0
25189,stumbles,0
25190,stumbling,0
25191,stump,0
25192,stumped,0
25193,stumps,0
25194,stun,0
25195,stung,0
25196,stunned,0
25197,stunner,0
25198,stunning,0
25199,stuns,0
25200,stunt,0
25201,stunted,0
25202,stunting,0
25203,stuntman,0
25204,stunts,0
25205,stupid,1
25206,stupidest,0
25207,stupidity,0
25208,stupidly,0
25209,stupor,0
25210,sturdy,0
25211,sturgeon,0
25212,sturt,0
25213,stutter,0
25214,stutters,0
25215,style,0
25216,styled,0
25217,styles,0
25218,styling,0
25219,stylised,0
25220,stylish,0
25221,stylist,0
25222,stylistic,0
25223,stylists,0
25224,stylized,0
25225,stylus,0
25226,stymied,0
25227,styrene,0
25228,styrofoam,0
25229,suave,0
25230,sub,0
25231,subatomic,0
25232,subbed,0
25233,subbing,0
25234,subclass,0
25235,subdue,0
25236,subdued,0
25237,subfamily,0
25238,subgroup,0
25239,subgroups,0
25240,subject,0
25241,subjected,0
25242,subjects,0
25243,sublime,0
25244,submarine,0
25245,submerge,0
25246,submerged,0
25247,submit,0
25248,submits,0
25249,submitted,0
25250,subpar,0
25251,subplot,0
25252,subpoena,0
25253,subpoenas,0
25254,subprime,0
25255,subs,0
25256,subscribe,0
25257,subsea,0
25258,subset,0
25259,subsets,0
25260,subside,0
25261,subsided,0
25262,subsides,0
25263,subsidies,0
25264,subsidize,0
25265,subsidy,0
25266,subsist,0
25267,subsonic,0
25268,subspace,0
25269,substance,0
25270,substrate,0
25271,subsumed,0
25272,subsystem,0
25273,subtext,0
25274,subtitle,0
25275,subtitled,0
25276,subtitles,0
25277,subtle,0
25278,subtlety,0
25279,subtly,0
25280,subtract,0
25281,subtype,0
25282,subtypes,0
25283,subunit,0
25284,subunits,0
25285,suburb,0
25286,suburban,0
25287,suburbia,0
25288,suburbs,0
25289,subvert,0
25290,subverted,0
25291,subway,0
25292,subways,0
25293,succeed,0
25294,succeeded,0
25295,succeeds,0
25296,success,0
25297,successes,0
25298,successor,0
25299,succinct,0
25300,succubus,0
25301,succulent,0
25302,succumb,0
25303,succumbed,0
25304,such,0
25305,suck,1
25306,sucked,1
25307,sucker,0
25308,suckers,0
25309,sucking,1
25310,suckling,0
25311,sucks,0
25312,sucky,0
25313,sucrose,0
25314,suction,0
25315,sud,0
25316,sudden,0
25317,suddenly,0
25318,suds,0
25319,sue,0
25320,sued,0
25321,suede,0
25322,sues,0
25323,suffer,0
25324,suffered,0
25325,sufferer,0
25326,sufferers,0
25327,suffering,0
25328,suffers,0
25329,suffice,0
25330,suffix,0
25331,suffixes,0
25332,suffocate,0
25333,suffrage,0
25334,suffused,0
25335,sugar,0
25336,sugarcane,0
25337,sugars,0
25338,sugary,0
25339,suggest,0
25340,suggested,0
25341,suggests,0
25342,sui,0
25343,suicidal,0
25344,suicide,0
25345,suicides,0
25346,suing,0
25347,suit,0
25348,suitable,0
25349,suitably,0
25350,suitcase,0
25351,suitcases,0
25352,suite,0
25353,suited,0
25354,suites,0
25355,suiting,0
25356,suitor,0
25357,suitors,0
25358,suits,0
25359,suk,0
25360,sulfate,0
25361,sulfide,0
25362,sulfur,0
25363,sulfuric,0
25364,sulk,0
25365,sulking,0
25366,sullen,0
25367,sully,0
25368,sulphate,0
25369,sulphur,0
25370,sultan,0
25371,sultry,0
25372,sulu,0
25373,sum,0
25374,sumatra,0
25375,summa,0
25376,summaries,0
25377,summarily,0
25378,summarise,0
25379,summarize,0
25380,summary,0
25381,summation,0
25382,summed,0
25383,summer,0
25384,summers,0
25385,summery,0
25386,summing,0
25387,summit,0
25388,summits,0
25389,summon,0
25390,summoned,0
25391,summoning,0
25392,summons,0
25393,sumo,0
25394,sump,0
25395,sumptuous,0
25396,sums,0
25397,sun,0
25398,sunbeam,0
25399,sunburn,0
25400,sunburst,0
25401,sundae,0
25402,sundown,0
25403,sundry,0
25404,sunflower,0
25405,sung,0
25406,sunk,0
25407,sunken,0
25408,sunlight,0
25409,sunnah,0
25410,sunny,0
25411,sunrise,0
25412,sunroof,0
25413,suns,0
25414,sunscreen,0
25415,sunset,0
25416,sunsets,0
25417,sunshine,0
25418,sunspot,0
25419,sup,0
25420,super,0
25421,superb,0
25422,superbly,0
25423,supercar,0
25424,supercars,0
25425,superfast,0
25426,superfund,0
25427,superhero,0
25428,superior,0
25429,superiors,0
25430,superman,0
25431,supernova,0
25432,supersede,0
25433,superstar,0
25434,supervise,0
25435,suplex,0
25436,supper,0
25437,supplant,0
25438,supple,0
25439,supplied,0
25440,supplier,0
25441,suppliers,0
25442,supplies,0
25443,supply,0
25444,supplying,0
25445,support,0
25446,supported,0
25447,supporter,0
25448,supports,0
25449,suppose,0
25450,supposed,0
25451,supposing,0
25452,suppress,0
25453,supra,0
25454,supremacy,0
25455,supreme,0
25456,supremely,0
25457,sur,0
25458,sura,0
25459,surah,0
25460,surat,0
25461,surcharge,0
25462,sure,0
25463,surefire,0
25464,surely,0
25465,surest,0
25466,surety,0
25467,surf,0
25468,surface,0
25469,surfaced,0
25470,surfaces,0
25471,surfacing,0
25472,surfboard,0
25473,surfer,0
25474,surfers,0
25475,surfing,0
25476,surge,0
25477,surged,0
25478,surgeon,0
25479,surgeons,0
25480,surgeries,0
25481,surgery,0
25482,surges,0
25483,surgical,0
25484,surging,0
25485,surly,0
25486,surmise,0
25487,surmised,0
25488,surname,0
25489,surnames,0
25490,surpass,0
25491,surpassed,0
25492,surpasses,0
25493,surplus,0
25494,surpluses,0
25495,surprise,0
25496,surprised,0
25497,surprises,0
25498,surreal,0
25499,surrender,0
25500,surrey,0
25501,surrogacy,0
25502,surrogate,0
25503,surround,0
25504,surrounds,0
25505,survey,0
25506,surveyed,0
25507,surveying,0
25508,surveyor,0
25509,surveyors,0
25510,surveys,0
25511,survival,0
25512,survive,0
25513,survived,0
25514,survives,0
25515,surviving,0
25516,survivor,0
25517,survivors,0
25518,sus,0
25519,sushi,0
25520,suspect,0
25521,suspected,0
25522,suspects,0
25523,suspend,0
25524,suspended,0
25525,suspends,0
25526,suspense,0
25527,suspicion,0
25528,sustain,0
25529,sustained,0
25530,sustains,0
25531,sutra,0
25532,suture,0
25533,sutures,0
25534,swab,0
25535,swabs,0
25536,swag,0
25537,swagger,0
25538,swain,0
25539,swallow,0
25540,swallowed,0
25541,swallows,0
25542,swam,0
25543,swami,0
25544,swamp,0
25545,swamped,0
25546,swamps,0
25547,swampy,0
25548,swamy,0
25549,swan,0
25550,swank,0
25551,swanky,0
25552,swans,0
